section	source_file	source_sha256	module_id	gene_count	genes	pearson	spearman	standardized_rmse	ci_low	ci_high	p_value	fdr	n_reference_donors	n_simulation_replicates	inference_unit	interval_method	scenario_id	qc_mode	annotation_source	compartment	min_cells	scenario_role	score_method	score_role	P1_effect	P5_effect	k_positive	n_pairs	descriptive_mean_effect	status	reason	patient_id	patient_n	sensitivity	role	Normal_score	Adenoma_score	Adenoma_minus_Normal	direction	direction_vs_primary	mapped_genes	aggregation	note	confidence_interval
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0454	30	AAK1;ASF1A;ATF7IP;CCDC88B;CHD7;COX19;DUS1L;FAM207A;GRK6;GTF2E2;IFI27L2;IKZF1;KCNN4;KMT5B;LIPH;MAP2K1;MAP2K3;MLLT6;NUDT14;NUDT16L1;PIP4K2A;SEPT1;SETD2;SPINT1-AS1;SUCLG2;TBC1D10C;TRAF3IP3;UBXN6;VSIG2;WIPF1	-0.0294145890593706	-0.0476190476190476	1.02099378001418	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0455	30	AFTPH;ASF1A;CAB39;CLIP1;DCAF11;DDIT4;DDR1;ENOPH1;GRK6;KCNN4;KMT5B;LSR;LYPLA2;MAP2K1;NGLY1;NUDT16L1;PIP4K2A;POLR2H;PPID;PSMB8-AS1;PTPN7;RPP25L;SEPT1;STRBP;SUPT5H;TBC1D10C;TRIP12;UBALD2;USP1;YDJC	-0.0361687194102194	-0.0238095238095238	1.02300716946136	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0456	30	AAK1;AGR3;ANKRD49;ARHGAP45;ASS1;BICDL2;CHD7;COX19;DOCK8;ENOPH1;EPB41;FASTK;GALM;GALNT7;GLO1;IFT172;LYPLA2;MAP2K1;MSH3;PLS1;PNKP;PPID;PPP1R18;PSMB8-AS1;PTPN7;RTCA;SETD2;SLC25A36;SPINT1-AS1;TBC1D10C	-0.0444606554175204	-0.0476190476190476	1.01935722094145	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0457	30	AFTPH;ASF1A;BICDL2;CEBPZOS;CTDSP1;DCAF11;DDR1;DENND2D;EPS8L2;GALNT3;GRK6;GRSF1;HNRNPL;IFT172;KXD1;LYPLA2;MAP2K1;MAP2K3;ME2;MLLT6;NGLY1;NUDT16L1;PRSS3;PSMB8-AS1;PTPN7;SETD2;SF3B2;SPINT1-AS1;TBC1D10C;TRIP12	0.0406007822842497	0.0119047619047619	0.965136610091671	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0458	30	ANKRD44;ATF7IP;CCDC88B;CRBN;CSK;CYHR1;DENND2D;DHPS;DUS1L;ENOPH1;EPB41;EPS8L2;FAM207A;GALM;GMDS;GNPAT;GTF2E2;HCLS1;MAP2K1;MLLT6;MRPS26;NGLY1;NUDT16L1;PDZD8;PGLS;PNKP;PTPN4;SEPT1;TBC1D10C;YDJC	-0.0465436665173407	-0.0357142857142857	1.0321075777456	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0459	30	ASF1A;C1orf131;CLPTM1L;CSK;CYHR1;EPS8L2;FAM207A;FBXW5;HCLS1;IKZF1;LLPH;MAP2K1;MAP2K3;MLLT6;MSH3;NGLY1;PCGF5;PPP2R2A;PRPF40A;PSMB8-AS1;RTCA;SIRT7;SPEN;SPINT1-AS1;STRBP;SUCLG2;SYTL2;UBN1;USP3;ZNF131	-0.106241178635672	-0.0595238095238095	1.02640133625226	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0460	30	CASP7;DENND2D;ENOPH1;EPB41;FASTK;GALNT3;HCLS1;IKZF1;KCNN4;KMT5B;MAP7;MLLT6;PCSK7;PIP4K2A;PKP2;PPID;PPP1R18;PSMB8-AS1;PTPN7;SEPT1;SETD2;SLMAP;TMC6;TRIP12;TSG101;UBN1;VKORC1;WIPF1;YDJC;ZNF148	-0.0536606391631163	0	1.02764778553039	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0461	30	AAK1;ANKRD44;CAB39;COX19;CSK;CYHR1;DDR1;EPS8L2;FAM207A;GALNT7;GNPAT;GRPEL1;KXD1;LDLRAD4;LSR;LYN;MAP2K1;MAP7;ME2;MLLT6;MRPL16;MSH3;MUC3A;NUDT16L1;PCGF5;PNKP;SPINT1-AS1;SYTL2;VCP;WIPF1	-0.0972121570235671	-0.0595238095238095	1.02627030225448	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0462	30	BICDL2;COX19;DCAF11;EPB41;GALNT3;GALNT7;GNPAT;HCLS1;HNRNPL;IKZF1;IPO7;MALSU1;ME2;MSH3;MUC3A;NCF1;PCBD1;PCGF5;POLE3;PTPN7;SETD2;SLMAP;SPEN;SPTAN1;STRBP;SUPT5H;TBC1D10C;TMEM63A;UFM1;WIPF1	-0.0759719615265891	0	1.02176554902136	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0463	30	ANKRD44;ARHGAP45;BICDL2;CHD7;COX19;CYHR1;DDR1;DUS1L;EIF3J;ENOPH1;GNPAT;GSPT1;IDH1;IFT172;KCNN4;LDLRAD4;LYN;ME2;MRPL28;NCF1;NGLY1;OXR1;RPP25L;RTCA;SPEN;STRBP;SUPT5H;WIPF1;WIPI2;ZNF131	0.0426573656379722	0.0476190476190476	0.991419766334129	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
