section	source_file	source_sha256	dataset	scope	module_id	donor_id	normal_score	adenoma_score	difference	direction	contrast	effect	effect_unit	ci_low	ci_high	p_value	FDR	n_donors	donor_ids	inferential_unit	model	adjustment_set	direction_by_donor	status	audit_id	category	nested_unit	n_donors_or_units	degrees_of_freedom	model_or_formula	effect_definition	ci_and_p_algorithm	multiplicity_family	multiplicity_method	pairing_batch_covariates	audit_result	evidence	limitations
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A02	pseudoreplication	cell;library;tissue	4 paired donors per scope	3 for module paired t	paired one-sample t test on donor differences	mean of donor-level adenoma minus normal module-score differences	t interval and two-sided t test	NA	NA	within-donor pairing; no cell-level or library-level significance	no cell or spot used as an independent replicate; patient-level inference throughout	scripts/10C_fap_confounding.R lines 187-228 and 412-474	no batch term beyond within-donor blocking
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A03	module_model	cell;library;tissue	4 paired donors	3	paired t on donor module-score differences	mean locked-gene TMM log2CPM adenoma minus normal	t.test two-sided; t(3) 95% CI	6 locked modules in GSE201348|All_epithelial|FAP_adenoma_vs_normal	BH	donor pair only; no location or batch covariate	all 6 module rows independently recomputed; maximum absolute discrepancy 7.55e-15	GSE201348_module_donor_effects.tsv;stage10C_locked_module_results.tsv	small n; score normalization also included unpaired eligible donor-stage pseudobulks
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A04	frozen_M02_result	cell;library;tissue	4 paired donors	3	paired t on donor module-score differences	mean locked-gene TMM log2CPM adenoma minus normal	effect 1.27648053160379; CI 0.243353678578395 to 2.30960738462918; P 0.0292897628100523	FDR inputs 0.0292897628100523;0.0505478311297269;0.0559648535312322;0.0633066016470706;0.0283039320671867;0.0178045153960314	BH within six modules	paired donors A001;A002;A014;A015	recomputed mean 1.27648053160379; SD 0.649265850179548; SE 0.324632925089774; t 3.93207352966674; FDR 0.0585795256201046	stage10C_locked_module_results.tsv;GSE201348_module_donor_effects.tsv	trend-level only because module-family FDR exceeds 0.05
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A05	module_model	cell;library;tissue	4 paired donors	3	paired t on donor module-score differences	mean locked-gene TMM log2CPM adenoma minus normal	t.test two-sided; t(3) 95% CI	6 locked modules in GSE201348|Stem_progenitor|FAP_adenoma_vs_normal	BH	donor pair only; no location or batch covariate	all 6 module rows independently recomputed; maximum absolute discrepancy 7.55e-15	GSE201348_module_donor_effects.tsv;stage10C_locked_module_results.tsv	small n and state assignment uncertainty
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A06	frozen_M02_result	cell;library;tissue	4 paired donors	3	paired t on donor module-score differences	mean locked-gene TMM log2CPM adenoma minus normal	effect 0.778495488825039; CI 0.0656681391579635 to 1.49132283849212; P 0.0401823051904483	FDR inputs 0.0401823051904483;0.0639691755432982;0.0282299620384353;0.0341820599062411;0.00615195285507154;0.00808414272239759	BH within six modules	paired donors A001;A002;A014;A015	recomputed mean 0.778495488825038; SD 0.447974470760805; SE 0.223987235380402; t 3.47562434753437; FDR 0.048218766228538	stage10C_locked_module_results.tsv;GSE201348_module_donor_effects.tsv	borderline exploratory support in only four paired patients
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A07	LODO	cell;library;tissue	3 retained donors per fit	2	one omitted donor then paired t on retained differences	mean retained donor difference	t.test t(2) CI; no LODO P or FDR reported	48 prespecified LODO rows	none	one donor omitted per module and scope	all 48 effects and CIs independently recomputed; maximum absolute discrepancy 1.15e-14; M02 direction preserved in all 8 fits	GSE201348_module_LODO.tsv;GSE201348_module_donor_effects.tsv	most three-donor M02 intervals cross zero; direction stability is not significance
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A08	gene_model	cell;library;tissue	4 paired donors;8 pseudobulks	3 residual before empirical Bayes	~ donor_id + stage; edgeR TMM; filterByExpr; limma-voom; robust eBayes	stageadenoma log2FC	moderated t; CI uses gene-specific fit df.total	17867 tested genes in this scope and contrast	BH	paired donor fixed effects; no batch or location covariate	all 17867 reported FDR values recomputed from saved P values; maximum absolute discrepancy 1.61e-15	GSE201348_gene_results.tsv;scripts/10C_fap_confounding.R lines 359-395	exact gene-specific moderated df.total was not saved in the result table
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A09	gene_model	cell;library;tissue	4 paired donors;8 pseudobulks	3 residual before empirical Bayes	~ donor_id + stage; edgeR TMM; filterByExpr; limma-voom; robust eBayes	stageadenoma log2FC	moderated t; CI uses gene-specific fit df.total	14306 tested genes in this scope and contrast	BH	paired donor fixed effects; no batch or location covariate	all 14306 reported FDR values recomputed from saved P values; maximum absolute discrepancy 1.72e-15	GSE201348_gene_results.tsv;scripts/10C_fap_confounding.R lines 359-395	exact gene-specific moderated df.total was not saved in the result table
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A10	score_definition	cell;library;tissue	all eligible donor-stage pseudobulks	NA	edgeR TMM then log2CPM with prior count 2; unweighted mean over mapped locked genes	module score is arithmetic mean of gene log2CPM	NA	NA	NA	normalization performed separately by scope; paired testing after scoring	all 36 M02 genes mapped; equal contribution; no outcome-based gene selection	GSE201348_locked_module_scores.tsv;scripts/10C_fap_confounding.R lines 244-263	score scale differs from historical Stage 7 gene-z score and must not be numerically pooled
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE161277	Epithelial	NA	NA	NA	NA	NA	NA	paired_normal_to_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A11	module_model	cell;library;tissue	3 matched donors	2	paired one-sample t test on saved Stage 7 donor differences	mean gene-z module score adenoma minus normal	t.test two-sided; t(2) 95% CI	6 locked modules in GSE161277|Epithelial|paired_normal_to_adenoma	BH	Patient1;Patient2;Patient3 paired; tissues pooled within donor-stage	all 6 module rows independently recomputed; maximum absolute discrepancy 3.33e-15	GSE161277_three_paired_donor_effects.tsv;stage10C_locked_module_results.tsv	same GSE161277 result already used in Stage 7; not new independent evidence
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE161277	Epithelial	NA	NA	NA	NA	NA	NA	paired_normal_to_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A12	frozen_M02_result	cell;library;tissue	3 matched donors	2	paired one-sample t test on saved Stage 7 donor differences	mean gene-z module score adenoma minus normal	effect 1.64533236894036; CI 0.592406218166863 to 2.69825851971386; P 0.0214135805203572	FDR inputs 0.197264339452006;0.194976612318929;0.0214135805203572;0.237037245969732;0.416176205436284;0.10398860468533	BH within six modules	within-donor paired differences	recomputed SD 0.423859814934175; SE 0.244715578250911; t 6.72344760681062; FDR 0.128481483122143; all 3 directions positive	GSE161277_three_paired_donor_effects.tsv;stage10C_locked_module_results.tsv	directional support only; BH FDR exceeds 0.05 and n is three
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A13	nonestimable_contrast	cell;library;tissue	0 pathology-confirmed sporadic adenoma donors	NA	not run	NA	NA	no estimable P-value family	none	A022 generic Polyp not promoted to adenoma	correctly reported not estimable rather than negative	stage10C_design_estimability.tsv;stage10C_locked_module_results.tsv	no sporadic initiation effect can be claimed
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A14	nonestimable_interaction	cell;library;tissue	7 donor labels in eligible design inventory	NA	not run because nonFAP adenoma design cell has zero donors	NA	NA	no estimable P-value family	none	interaction requires at least two donors in every stage-by-FAP cell	correctly not forced	stage10C_design_estimability.tsv;stage10C_locked_module_results.tsv	F-prefix donor relationship uncertainty also limits design-cell counts but does not change the zero nonFAP adenoma cell
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE200997	Epithelial_or_Stem_progenitor_not_available	NA	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A15	external_reference	cell;library	0 evaluable state-specific donors	NA	not run	NA	NA	no estimable P-value family	none	no FAP covariate; no independent epithelial or Stem/progenitor state labels	correctly restricted to possible cancer endpoint only	GSE200997_cancer_endpoint_audit.tsv;stage10C_locked_module_results.tsv	cannot validate FAP or adenoma onset
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A16	covariate_audit	cell;library;tissue	4 paired donors	3	module test has no explicit batch or location term	within-donor paired difference	t interval	NA	NA	pairing absorbs donor-constant covariates; raw counts from tissues and libraries pooled within donor-stage	no unmodeled cell-level degrees of freedom introduced	scripts/10C_fap_confounding.R;10C_fap_confounding_parameters.tsv	location; tissue composition; library batch; and individual APC variant are not modeled
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348;GSE161277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dataset	NA	NA	NA	PASS_WITH_LIMITATIONS	A17	cohort_reuse	NA	2 named accessions	NA	evidence-accounting audit	NA	NA	NA	NA	GSE201348 is discovery/internal sensitivity; GSE161277 is one independent cohort	Stage10C adds a confounding audit but no new independent cohort	Stage 6A;Stage 7;Stage10C reports	repeated presentation must not increase evidence count
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348;GSE161277	all reported scopes	NA	NA	NA	NA	NA	NA	all tested module contrasts	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A18	result_selection	NA	6 locked modules	NA	all six locked modules retained in output	NA	NA	prespecified six-module families	BH	M02 priority was frozen before Stage10C results	no module was deleted or added after viewing results; all null and nonestimable rows remain	stage10C_locked_module_results.tsv;modules_locked.tsv	M02 remains post-hoc at Stage 6 origin despite prespecified Stage10C priority
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	design inventory	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS_WITH_LIMITATIONS	A19	metadata_ambiguity	tissue	F007;F034;F072B;F091 collapsed to donor_id F	NA	source metadata mapping	NA	NA	NA	NA	conservative collapse before donor inference	public metadata used by Stage10C do not independently prove whether these are four lesions from one patient or separate FAP patients	GSE201348_patient_sample_audit.tsv;metadata/dataset_manifest.tsv	does not affect the four paired M02 donors; affects unpaired donor-count interpretation
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PASS	A20	log_and_reproducibility	NA	run 20260731_110021	NA	software and execution audit	NA	NA	NA	NA	Git commit supplied by wrapper environment	run completed successfully; software table records commit 43e2d87aaf5f48c0de17837d3787214ebab60f46 and seed 20260731	stage10C_full.log;stage10C_software_versions.tsv	log contains a nonfatal git-not-a-repository warning because the server analysis tree is not a Git checkout
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	all	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PASS	A21	lock_integrity	NA	6 modules;747 module-gene rows	NA	SHA256 comparison	NA	NA	NA	NA	no file changes permitted	all three Stage10A hashes match before and after Stage10C	stage10C_input_lock_audit.tsv;stage10C_output_lock_sha256.txt	M02 remains exploratory and cannot be redefined
