section	source_file	source_sha256	module_id	early_condition	late_condition	n_donors	effect	ci_low	ci_high	standardized_effect	p_value	lodo_sign_stability	max_absolute_donor_contribution	donor_ids	cohort	contrast	fdr	expected_discovery_effect	expected_direction	direction_concordant	strong_opposite	donor_robust	discovery_epithelial_state	evidence_hierarchy	GSE161277_normal_to_adenoma_effect	GSE161277_normal_to_adenoma_ci_low	GSE161277_normal_to_adenoma_ci_high	GSE161277_normal_to_adenoma_fdr	GSE161277_normal_to_adenoma_direction_concordant	GSE161277_normal_to_adenoma_lodo	GSE132465_normal_to_cancer_effect	GSE132465_normal_to_cancer_ci_low	GSE132465_normal_to_cancer_ci_high	GSE132465_normal_to_cancer_fdr	GSE132465_normal_to_cancer_direction_concordant	GSE132465_normal_to_cancer_lodo	epithelial_specificity_effect	epithelial_specificity_ci_low	epithelial_specificity_ci_high	epithelial_specificity_fdr	epithelial_specificity_positive	epithelial_specificity_lodo	strong_opposite_effect	replication_class	validation_gene_reselection	donor_id	difference	n_conditions
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.581769146516317	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.403767080536543	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.0851735604473739	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.866878589726863	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.819772526204572	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.781298541439406	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.770531097458571	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.447843989490319	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	1.11058247854572	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.748401457213818	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	0.445372788664455	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	1.1438931650536	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	1.12799352701619	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.786810062322664	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.595375365333777	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.502544247720603	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.356079538905915	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.388915718197793	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.319179667042362	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.474895794712576	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	0.333529327066847	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.238498069438769	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.372731512162588	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.381420265455704	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.674594696628594	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.405379068992936	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.341236753533761	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.400768346651236	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.397432558936202	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.747563844307542	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.385844645414722	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	0.788811579421074	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.58805719508411	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	0.3351103941829	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	0.579150373687048	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	0.541919959257118	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.481967180768821	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.363231621262996	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.434065658528876	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.31359204791857	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.34422175860107	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.178649832225857	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.388136528153423	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	0.364095450520253	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.600170386484204	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.112264878884482	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.127983000495728	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.494517801713304	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.340192029623769	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.114712168809006	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.35129131600603	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.546261151765326	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.405018075832925	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.367951375706719	1
